iso_code,country,sdg_region,bound,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,,,,,,,,,
THA,Thailand,Eastern and South-Eastern Asia,Median,36.9445,34.8976,32.9950,31.2477,29.6067,28.0759,26.6567,25.3143,24.0636,22.8817,21.7817,20.7553,19.8084,18.9162,18.0865,17.3022,16.5774,15.9177,15.2826,14.7053,14.1678,13.6571,13.1778,12.7268,12.2967,11.8896,11.5032,11.1327,10.7774,10.4224,10.1047,9.7912,9.4917,9.2139,,,,,,,,,
THA,Thailand,Eastern and South-Eastern Asia,Upper,39.3918,37.2731,35.3249,33.5294,31.8780,30.3767,28.9367,27.6166,26.3751,25.1640,24.0342,22.9862,21.9818,21.0121,20.1038,19.2449,18.4282,17.6581,16.9184,16.2317,15.5938,15.0003,14.4393,13.9315,13.4773,13.0741,12.7311,12.4314,12.1626,11.9432,11.7805,11.6455,11.5683,11.5267,,,,,,,,,
TJK,Tajikistan,Central and Southern Asia,Lower,90.3095,93.1359,96.6571,99.5807,100.7615,99.2297,95.2083,89.7264,84.1118,77.9327,71.7751,65.6838,59.8740,54.7315,49.9934,45.9500,42.3703,39.2934,36.8310,34.7694,32.8260,31.0737,29.5373,28.2716,27.2119,26.2115,25.2821,24.4735,23.9589,23.5921,23.2435,22.6083,21.6282,20.4871,,,,,,,,,
TJK,Tajikistan,Central and Southern Asia,Median,99.2189,102.1741,105.9435,108.7299,109.5436,107.9345,104.0341,98.6362,92.5750,86.1573,79.7138,73.4064,67.4594,61.8058,56.7116,52.1530,48.1700,44.7182,41.7272,39.2170,37.0265,35.1666,33.5661,32.2609,31.1636,30.2001,29.3879,28.7746,28.3456,28.1153,27.9884,27.8586,27.6672,27.3212,,,,,,,,,
TJK,Tajikistan,Central and Southern Asia,Upper,108.8494,112.1335,116.0867,118.7947,119.3212,117.5335,113.6613,108.4209,102.0693,95.2506,88.5517,82.0106,75.7285,69.4936,63.9820,58.9552,54.4915,50.6976,47.1378,44.0434,41.5189,39.5367,38.0086,36.7072,35.5783,34.6585,34.0201,33.6174,33.4164,33.4599,33.6727,34.2749,35.3756,36.6854,,,,,,,,,
TKM,Turkmenistan,Central and Southern Asia,Lower,69.5767,68.7132,68.6859,69.2111,69.8236,70.1179,69.7839,68.6820,66.6694,63.9644,60.4950,56.8582,52.8141,48.8306,45.2465,42.1029,39.4846,37.4105,35.9325,34.7842,34.1205,33.8769,33.6547,33.7879,33.8615,33.8099,33.4245,32.7115,31.7669,30.5150,29.0474,27.5363,25.9086,24.4209,,,,,,,,,
TKM,Turkmenistan,Central and Southern Asia,Median,79.1453,78.3444,78.3184,78.7282,79.2071,79.3999,79.0191,77.8729,75.9109,73.0935,69.7496,66.0865,62.3790,58.8461,55.5661,52.4987,49.8798,47.7015,45.9591,44.5431,43.5622,42.9213,42.5385,42.4729,42.5488,42.9140,43.3302,43.6649,43.6489,43.3013,42.5990,41.8227,40.9648,39.9547,,,,,,,,,
TKM,Turkmenistan,Central and Southern Asia,Upper,90.7819,89.9831,89.8995,90.1933,90.4536,90.7179,90.2762,89.2713,87.0759,83.8599,80.2481,76.7273,73.1702,69.9066,67.0430,64.6020,62.3017,60.3826,58.5966,57.2461,55.9233,54.8649,54.0856,53.7221,53.6117,53.9216,54.9889,56.7255,58.6190,60.4768,62.2420,63.4980,64.6107,65.2185,,,,,,,,,
TLS,Timor-Leste,Eastern and South-Eastern Asia,Lower,202.5578,200.0412,190.4951,181.4067,174.7163,176.0654,168.5828,161.4804,163.9790,176.3818,100.5542,95.8406,91.1824,86.8010,82.4846,78.3701,74.6056,71.0340,67.5229,64.2838,61.4103,58.7403,56.1351,53.8031,51.4972,49.4888,47.5767,45.7569,43.9312,42.1983,40.4134,38.5214,36.6639,34.8045,,,,,,,,,
TLS,Timor-Leste,Eastern and South-Eastern Asia,Median,225.4140,221.6245,210.5352,199.9356,192.1947,193.3994,185.2337,177.4144,180.2195,193.8029,110.5231,105.5438,100.7108,96.0847,91.6979,87.5332,83.6449,80.0729,76.7993,73.8111,71.1155,68.5717,66.3157,64.2301,62.3466,60.6457,59.1374,57.7713,56.6311,55.5290,54.2190,52.8445,51.4215,49.9534,,,,,,,,,
TLS,Timor-Leste,Eastern and South-Eastern Asia,Upper,250.6188,245.4427,232.4090,220.2263,211.3569,212.6152,203.4960,194.8224,197.9093,213.0517,121.5167,116.0611,110.9703,106.0781,101.4256,97.1251,93.1561,89.5313,86.1419,83.0397,80.2049,77.7260,75.5171,73.6392,72.3475,71.4453,71.1039,71.2466,72.0564,72.9943,73.6035,73.9534,73.7596,73.6626,,,,,,,,,
TON,Tonga,Oceania,Lower,18.5502,17.9116,17.3227,16.8224,16.4275,16.0751,15.7996,15.5595,15.2895,14.9821,14.6505,14.2870,13.9143,13.5482,13.1931,12.8792,12.5562,12.2232,11.9087,11.5976,11.2641,10.9145,10.5562,10.1867,9.8372,9.4670,9.1102,8.7180,8.2974,7.9107,7.5386,7.1786,6.8232,6.4871,,,,,,,,,
TON,Tonga,Oceania,Median,22.1489,21.3658,20.6080,19.9627,19.4136,18.9448,18.5270,18.1466,17.7676,17.3830,16.9747,16.5405,16.0846,15.6437,15.2230,14.8274,14.4309,14.0578,13.7249,13.4202,13.1310,12.8625,12.6145,12.3848,12.1670,11.9355,11.6845,11.4675,11.2322,10.9979,10.7503,10.4760,10.1973,9.9297,,,,,,,,,
TON,Tonga,Oceania,Upper,26.4550,25.4485,24.4757,23.5955,22.8223,22.1597,21.6240,21.1704,20.6486,20.1495,19.6719,19.1595,18.6426,18.1442,17.6316,17.1279,16.6543,16.2289,15.8947,15.5955,15.3543,15.1617,15.0523,14.9855,14.9475,14.9278,14.9130,14.9710,15.0329,15.0679,15.1131,15.0468,14.9796,14.9188,,,,,,,,,
TTO,Trinidad and Tobago,Latin America and the Caribbean,Lower,27.8875,27.5704,27.3254,27.1070,26.8807,26.6137,26.3516,26.0501,25.6628,25.2615,24.8076,24.3753,23.9357,23.4869,22.9874,22.5003,22.0140,21.5068,20.9810,20.4326,19.9117,19.3160,18.7887,18.1893,17.6793,17.0872,16.5377,15.9141,15.3132,14.6941,14.1158,13.5451,12.9374,12.2998,,,,,,,,,
TTO,Trinidad and Tobago,Latin America and the Caribbean,Median,32.5145,32.0596,31.6472,31.2616,30.9148,30.5916,30.2366,29.8958,29.5642,29.2334,28.8406,28.4446,28.0539,27.6433,27.2414,26.8259,26.3815,25.9474,25.5036,25.0668,24.6636,24.2564,23.8494,23.4652,23.0358,22.6211,22.2231,21.8100,21.4368,21.0332,20.6140,20.1214,19.5602,19.0716,,,,,,,,,
TTO,Trinidad and Tobago,Latin America and the Caribbean,Upper,37.0471,36.5161,36.0553,35.6224,35.2624,34.9858,34.7496,34.5294,34.3046,34.0640,33.8421,33.5330,33.1853,32.9076,32.5341,32.2622,31.9597,31.6503,31.2738,31.0363,30.8033,30.4957,30.3525,30.1722,30.1247,30.0497,30.0761,30.0932,30.2183,30.2972,30.3993,30.3451,30.4188,30.2157,,,,,,,,,
TUN,Tunisia,Northern Africa and Western Asia,Lower,48.1512,45.8068,43.4894,41.2474,38.8743,36.5137,34.1655,31.8883,29.6212,27.5648,25.6890,24.0828,22.7316,21.5978,20.6986,20.0165,19.4873,19.0712,18.6861,18.2744,17.9086,17.6530,17.5526,17.5615,17.6540,17.7432,17.7339,17.5708,17.1764,16.5342,15.6725,14.6310,13.4462,12.2541,,,,,,,,,
TUN,Tunisia,Northern Africa and Western Asia,Median,54.9609,52.4260,49.9738,47.4163,44.7836,42.0021,39.2424,36.4668,33.8171,31.3756,29.1846,27.2299,25.4818,23.9779,22.6901,21.5986,20.6955,19.9781,19.4171,19.0007,18.7176,18.5237,18.4051,18.3373,18.2829,18.2221,18.1202,17.9141,17.5180,16.8647,15.9820,14.9628,13.9014,12.9066,,,,,,,,,
TUN,Tunisia,Northern Africa and Western Asia,Upper,62.7943,60.0731,57.1987,54.3105,51.3657,48.1903,44.9564,41.7741,38.7480,35.8572,33.2383,30.8183,28.6280,26.6583,24.8411,23.2908,21.9742,20.9184,20.1786,19.7610,19.5517,19.4218,19.2840,19.1197,18.9300,18.7239,18.5210,18.2594,17.8766,17.2092,16.3158,15.3051,14.3422,13.5762,,,,,,,,,
TUR,Türkiye,Northern Africa and Western Asia,Lower,68.7065,64.6294,60.7021,56.8564,53.1660,49.6094,46.2429,43.0219,39.9789,37.1090,34.4109,31.8693,29.4877,27.3014,25.2702,23.3790,21.6700,20.1223,18.7372,17.4904,16.3564,15.3429,14.4775,13.6863,12.9859,12.3402,11.7316,11.1806,10.6296,10.0792,9.5192,8.9822,8.4463,10.9928,,,,,,,,,
TUR,Türkiye,Northern Africa and Western Asia,Median,73.8248,69.4515,65.2232,61.1419,57.2612,53.5204,49.9700,46.5531,43.3451,40.2839,37.4279,34.7424,32.2214,29.8771,27.6944,25.6769,23.8036,22.1035,20.5513,19.1643,17.9004,16.7799,15.7713,14.8660,14.0478,13.3107,12.6462,12.0434,11.4930,10.9857,10.5194,10.0724,9.6440,12.7913,,,,,,,,,
TUR,Türkiye,Northern Africa and Western Asia,Upper,79.1654,74.5978,70.0838,65.7881,61.6523,57.7334,54.0372,50.4819,47.1205,43.9181,40.8479,37.9811,35.2347,32.6846,30.2869,28.0791,26.0398,24.1398,22.4098,20.8672,19.4539,18.1922,17.0505,16.0396,15.1315,14.3058,13.5865,12.9652,12.4364,12.0110,11.6402,11.3656,11.1402,15.1544,,,,,,,,,
TUV,Tuvalu,Oceania,Lower,45.1832,45.1495,45.0705,44.8889,44.5665,44.0544,43.2253,42.2195,41.0242,39.7935,38.6438,37.5648,36.5604,35.6560,34.6396,33.4936,32.1618,30.6389,28.9251,27.2208,25.6187,24.0543,22.4732,20.9706,19.4809,18.1314,16.8075,15.5825,14.4846,13.4856,12.6777,11.9259,11.2396,10.5854,,,,,,,,,
TUV,Tuvalu,Oceania,Median,53.7234,53.1132,52.3795,51.5262,50.5474,49.3985,48.1094,46.7211,45.2414,43.8720,42.6238,41.5822,40.6703,39.8235,38.9167,37.9632,36.8212,35.5553,34.1629,32.7666,31.4412,30.2193,29.0930,28.0411,27.0691,26.1204,25.2087,24.3053,23.5090,22.7072,21.9240,21.2408,20.5498,19.8913,,,,,,,,,
TUV,Tuvalu,Oceania,Upper,63.8664,62.2949,60.7469,59.0423,57.2256,55.3732,53.4959,51.6638,49.9325,48.3833,47.0599,45.9342,45.0705,44.3365,43.6854,42.9434,42.1089,41.2090,40.2602,39.2576,38.4765,37.8191,37.4393,37.1270,37.0695,37.1683,37.3213,37.6788,37.7682,37.4533,37.2092,36.9932,36.8139,36.4347,,,,,,,,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Lower,157.0710,155.1717,153.3263,151.6072,149.6861,147.3015,143.7688,139.2315,133.9668,127.6379,120.7797,113.5947,105.9055,98.6933,92.0638,86.1345,80.8922,75.8036,71.4305,67.0048,63.2569,59.7954,56.9619,54.2958,51.5829,49.4907,47.0249,44.6702,42.2236,39.7969,37.4738,34.8898,32.6082,30.4515,,,,,,,,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Median,166.8660,164.8748,162.9552,160.9320,158.7554,156.0707,152.4380,147.7975,142.3665,135.7667,128.3945,120.6188,112.7779,105.2960,98.5523,92.3693,86.9034,81.5553,77.0393,72.4476,68.6158,65.0026,62.1381,59.4513,56.7090,54.7833,52.4521,50.2361,48.0020,45.9963,44.1638,42.1676,40.4822,38.8570,,,,,,,,,
TZA,United Republic of Tanzania,Sub-Saharan Africa,Upper,177.1716,175.0428,172.9833,170.7361,168.4099,165.5500,162.0314,157.2640,151.6796,144.6180,136.7909,128.4638,120.0395,112.3028,105.3377,99.0634,93.3921,87.7872,83.0436,78.3628,74.3458,70.6060,67.7081,65.0514,62.4145,60.5781,58.4265,56.5244,54.6704,53.2502,52.0802,50.8000,49.9997,49.0868,,,,,,,,,
UGA,Uganda,Sub-Saharan Africa,Lower,172.0153,168.2070,164.1628,160.3419,157.1371,154.8778,152.9377,150.4168,146.9733,142.4520,136.7982,130.2430,123.0962,115.5597,107.7699,100.1996,93.0960,86.6621,80.7397,75.5134,70.3256,65.1889,60.7759,56.3947,52.5892,48.5419,44.2252,40.6883,37.3640,34.3844,31.6869,29.1762,27.3425,25.2468,,,,,,,,,
UGA,Uganda,Sub-Saharan Africa,Median,182.7957,178.6374,174.2656,170.2531,166.9941,164.5290,162.4043,159.7897,156.2033,151.4733,145.6293,138.8029,131.1890,123.0581,114.8616,106.9694,99.6991,92.9791,86.8923,81.4461,76.1319,71.0435,66.6845,62.4458,59.1305,55.8437,52.4810,49.8438,47.3977,45.3076,43.5091,41.7865,40.4933,38.8077,,,,,,,,,
UGA,Uganda,Sub-Saharan Africa,Upper,194.3403,189.8759,185.1259,180.7946,177.1994,174.5360,172.3513,169.5480,165.7427,160.7662,154.7393,147.7687,139.7304,131.1789,122.6423,114.3712,106.7210,99.8204,93.5174,87.8876,82.4686,77.4170,73.2774,69.1587,66.5673,64.3629,62.3930,61.3456,60.5090,59.7721,59.3094,59.0232,59.2140,58.5344,,,,,,,,,
UKR,Ukraine,Europe and Northern America,Lower,17.3295,17.3138,17.4451,17.7186,18.0275,18.2488,18.2969,18.1395,17.7943,17.2867,16.6503,15.9831,15.3053,14.7381,14.2825,13.9027,13.5357,13.0825,12.5402,11.9564,11.3802,10.8436,10.3360,9.8853,9.4894,9.1408,8.8619,8.6144,8.4060,8.2360,8.0730,7.8700,7.9699,7.3253,,,,,,,,,
UKR,Ukraine,Europe and Northern America,Median,19.2420,19.2338,19.3954,19.6893,20.0247,20.2462,20.2722,20.0832,19.6657,19.0423,18.2873,17.4550,16.6097,15.8216,15.0977,14.4819,13.9514,13.4377,12.8873,12.3029,11.7226,11.1675,10.6540,10.1963,9.7913,9.4420,9.1450,8.8957,8.6820,8.5017,8.3546,8.2304,8.5244,8.0727,,,,,,,,,
UKR,Ukraine,Europe and Northern America,Upper,21.8203,21.8575,22.0939,22.4771,22.8221,23.0477,23.0083,22.7155,22.1608,21.3814,20.4229,19.2744,18.0768,16.8689,15.8399,14.9948,14.3287,13.8068,13.2700,12.6821,12.0771,11.5009,10.9837,10.4981,10.0876,9.7441,9.4486,9.1993,8.9592,8.7657,8.6555,8.6712,9.2238,9.0402,,,,,,,,,
URY,Uruguay,Latin America and the Caribbean,Lower,23.1827,22.7719,22.4288,22.0112,21.4833,20.7651,19.8904,18.9239,17.9861,17.2112,16.6050,16.1491,15.8026,15.3761,14.7834,14.0196,13.1855,12.3577,11.5860,10.9518,10.4428,10.0367,9.7083,9.3863,9.0326,8.6248,8.1995,7.7836,7.4084,7.0950,6.8321,6.5909,6.3409,6.0748,,,,,,,,,
URY,Uruguay,Latin America and the Caribbean,Median,23.6577,23.2442,22.8896,22.4831,21.9298,21.2063,20.3171,19.3423,18.3986,17.6138,17.0021,16.5502,16.1893,15.7709,15.1643,14.3958,13.5494,12.7063,11.9402,11.3031,10.7931,10.3805,10.0414,9.7083,9.3337,8.9214,8.4910,8.0689,7.6932,7.3879,7.1460,6.9568,6.8049,6.6625,,,,,,,,,
URY,Uruguay,Latin America and the Caribbean,Upper,24.1240,23.7214,23.3498,22.9496,22.3829,21.6633,20.7761,19.7693,18.8141,18.0261,17.4176,16.9708,16.5935,16.1695,15.5569,14.7758,13.9222,13.0690,12.3036,11.6590,11.1498,10.7459,10.3791,10.0320,9.6403,9.2208,8.7894,8.3663,7.9932,7.6881,7.4689,7.3479,7.3188,7.3371,,,,,,,,,
USA,United States,Europe and Northern America,Lower,11.0410,10.6938,10.3282,9.9660,9.6143,9.2973,9.0213,8.7873,8.5990,8.4412,8.3095,8.1935,8.0931,8.0098,7.9228,7.8327,7.7298,7.6129,7.4831,7.3431,7.2047,7.0726,6.9516,6.8445,6.7443,6.6534,6.5697,6.4940,6.4291,6.3792,6.3555,6.3462,6.3302,6.2914,,,,,,,,,
USA,United States,Europe and Northern America,Median,11.2324,10.8722,10.4999,10.1302,9.7787,9.4601,9.1808,8.9435,8.7486,8.5874,8.4494,8.3324,8.2310,8.1416,8.0551,7.9627,7.8583,7.7369,7.5984,7.4524,7.3065,7.1663,7.0411,6.9334,6.8380,6.7515,6.6728,6.6009,6.5395,6.4926,6.4688,6.4630,6.4701,6.4790,,,,,,,,,
USA,United States,Europe and Northern America,Upper,11.4412,11.0685,10.6848,10.3013,9.9448,9.6193,9.3369,9.0939,8.8921,8.7271,8.5849,8.4674,8.3672,8.2769,8.1931,8.1029,7.9955,7.8695,7.7190,7.5622,7.4052,7.2592,7.1318,7.0220,6.9305,6.8489,6.7770,6.7098,6.6485,6.6051,6.5801,6.5770,6.6101,6.6738,,,,,,,,,
UZB,Uzbekistan,Central and Southern Asia,Lower,62.3339,62.1231,62.0678,62.0856,61.8682,61.4175,60.6906,59.7143,58.3031,56.3612,54.1116,51.4231,48.4865,45.2993,42.1749,39.1436,36.0721,33.1755,30.5129,28.0872,25.9081,23.9569,22.2076,20.6683,19.3368,18.1435,17.0801,16.0773,15.2163,14.4622,13.8366,13.3050,12.7638,12.1408,,,,,,,,,
UZB,Uzbekistan,Central and Southern Asia,Median,70.3708,70.1290,70.1060,69.9014,69.5444,69.0527,68.3417,67.2141,65.7317,63.8424,61.4994,58.7826,55.7363,52.5064,49.1602,45.7467,42.3723,39.0335,35.8611,32.8666,30.0917,27.5404,25.2424,23.1844,21.3759,19.8161,18.4655,17.3402,16.4180,15.6490,14.9839,14.3919,13.8365,13.3206,,,,,,,,,
UZB,Uzbekistan,Central and Southern Asia,Upper,79.1048,78.7311,78.6130,78.3835,77.9805,77.3549,76.6600,75.6259,74.2359,72.3705,70.1047,67.4385,64.5770,61.4175,58.0692,54.2990,50.5264,46.5794,42.6764,38.8185,35.1110,31.5194,28.2828,25.3475,22.8844,20.8798,19.3982,18.3032,17.4055,16.6847,16.0496,15.5717,15.3017,15.2279,,,,,,,,,
VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Lower,22.1770,21.5315,21.1030,20.8465,20.7420,20.7486,20.8014,20.8631,20.8997,20.8716,20.8169,20.7843,20.7510,20.7719,20.7836,20.8298,20.8664,20.7740,20.5634,20.1786,19.6190,18.9189,18.0983,17.1826,16.2450,15.2638,14.2614,13.2465,12.2226,11.2046,10.3050,9.4998,8.7741,8.1366,,,,,,,,,
VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Median,23.7717,23.0985,22.6388,22.3655,22.2525,22.2571,22.3232,22.4038,22.4659,22.4777,22.4707,22.4609,22.4339,22.4659,22.5133,22.5739,22.6058,22.5473,22.3363,21.9487,21.3758,20.6308,19.7845,18.8490,17.8715,16.8605,15.8555,14.8786,13.9364,13.0599,12.3066,11.6550,11.1154,10.6435,,,,,,,,,
VCT,Saint Vincent and the Grenadines,Latin America and the Caribbean,Upper,25.4629,24.7730,24.2981,24.0171,23.9191,23.9121,23.9594,24.0722,24.1436,24.1998,24.2251,24.2592,24.2602,24.3117,24.3629,24.4521,24.4942,24.4453,24.2574,23.8660,23.2857,22.5310,21.6630,20.6764,19.6453,18.6466,17.6395,16.7023,15.8840,15.2248,14.7228,14.3439,14.0602,13.8702,,,,,,,,,
VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Lower,28.7958,27.9755,27.2948,26.7450,26.3007,25.7534,24.9924,24.0248,22.9655,21.9714,21.1123,20.4711,19.9696,19.4183,18.8008,18.1520,17.5778,17.1257,16.8412,16.7832,16.8460,17.0156,17.2520,17.5202,17.6930,18.2344,22.4085,21.6141,20.7065,19.7800,18.8225,17.8593,16.8632,15.9231,,,,,,,,,
VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Median,29.6185,28.5943,27.8194,27.2552,26.8084,26.2671,25.4727,24.4669,23.3960,22.3818,21.5145,20.8610,20.3384,19.7844,19.1485,18.4999,17.9079,17.4458,17.1718,17.1040,17.1852,17.3489,17.5884,17.9088,18.2828,19.2052,24.2627,24.2581,24.2574,24.2574,24.2574,24.2574,24.2574,24.2574,,,,,,,,,
VEN,Venezuela (Bolivarian Republic of),Latin America and the Caribbean,Upper,30.4504,29.2130,28.3418,27.7701,27.2943,26.7721,25.9560,24.9190,23.8411,22.7941,21.9259,21.2476,20.7077,20.1652,19.5127,18.8573,18.2495,17.7749,17.5014,17.4276,17.5270,17.6971,17.9430,18.3196,18.8789,20.2606,26.3442,27.3082,28.4103,29.6948,31.2168,32.9406,34.8437,36.9622,,,,,,,,,
VGB,British Virgin Islands,Latin America and the Caribbean,Lower,19.2107,18.3290,17.5211,16.8300,16.2064,15.6829,15.2057,14.7783,14.4079,14.1186,13.8199,13.5650,13.3683,13.1926,13.0072,12.8706,12.7411,12.6078,12.4463,12.2738,12.0808,11.8364,11.4858,11.1173,10.7031,10.2863,9.8096,9.3217,8.8878,8.4090,8.0239,7.5826,7.1964,6.8251,,,,,,,,,
VGB,British Virgin Islands,Latin America and the Caribbean,Median,22.9338,21.9013,20.9841,20.1628,19.4723,18.8559,18.3276,17.8817,17.4815,17.1272,16.8253,16.5893,16.3393,16.1348,15.9611,15.8503,15.7712,15.6916,15.6552,15.6394,15.6040,15.6027,15.6140,15.6415,15.5900,15.4788,15.2376,14.9521,14.6048,14.2576,13.9148,13.5157,13.1325,12.7320,,,,,,,,,
VGB,British Virgin Islands,Latin America and the Caribbean,Upper,27.2877,26.0947,24.9834,24.0039,23.1537,22.4701,21.8943,21.4284,21.0095,20.6768,20.3875,20.1170,19.9226,19.7401,19.6257,19.5724,19.6095,19.6385,19.7633,19.9524,20.2690,20.7297,21.2313,21.9155,22.6278,23.1452,23.4592,23.6111,23.6675,23.6698,23.7028,23.6857,23.5144,23.4033,,,,,,,,,
VNM,Viet Nam,Eastern and South-Eastern Asia,Lower,47.5197,45.1199,42.6464,40.1818,37.6562,35.1947,32.8023,30.5533,28.5744,26.7990,25.2839,24.0799,23.0882,22.3205,21.6969,21.2636,20.9824,20.9048,20.9074,20.9714,21.0482,21.1058,21.0952,21.0032,20.8781,20.7389,20.5037,20.2547,19.9230,19.5091,18.9786,18.3790,17.6625,16.8135,,,,,,,,,
VNM,Viet Nam,Eastern and South-Eastern Asia,Median,51.5161,49.0201,46.4380,43.8709,41.3905,39.0404,36.8362,34.8032,32.9263,31.2873,29.8261,28.5680,27.4356,26.5077,25.7077,25.0203,24.4556,23.9829,23.6187,23.3188,23.0547,22.8358,22.6130,22.3960,22.1782,21.9669,21.7507,21.5484,21.3677,21.1853,20.9729,20.7403,20.4337,20.0478,,,,,,,,,
VNM,Viet Nam,Eastern and South-Eastern Asia,Upper,56.1857,53.3984,50.5773,47.8739,45.3980,43.0325,40.9658,39.0429,37.2742,35.6584,34.2337,32.8779,31.6742,30.5748,29.5978,28.6341,27.7718,26.9735,26.2749,25.6455,25.0818,24.5924,24.1442,23.7983,23.5174,23.2827,23.0903,22.9425,22.8969,22.9718,23.2398,23.5703,23.8567,24.0445,,,,,,,,,
VUT,Vanuatu,Oceania,Lower,29.7447,28.4980,27.4018,26.4364,25.6530,25.0149,24.5041,24.1607,23.8133,23.4372,23.0885,22.6885,22.3294,21.9303,21.5246,21.0847,20.6171,20.0899,19.5015,18.8537,18.2014,17.5297,16.8924,16.3209,15.8369,15.4761,15.1312,14.8124,14.4399,14.0245,13.5100,12.9768,12.4793,11.9075,,,,,,,,,
VUT,Vanuatu,Oceania,Median,35.8015,34.2789,32.9230,31.7682,30.8030,29.9529,29.2335,28.5821,27.9419,27.3646,26.7992,26.3030,25.8438,25.3958,24.9673,24.5138,24.0113,23.3953,22.7058,21.9583,21.1961,20.4776,19.8679,19.3803,18.9711,18.6611,18.4229,18.2116,18.0274,17.8405,17.6592,17.4184,17.1490,16.7955,,,,,,,,,
VUT,Vanuatu,Oceania,Upper,42.8876,41.0567,39.3981,37.9211,36.6658,35.5113,34.4696,33.5192,32.6676,31.8649,31.1445,30.5445,30.0353,29.5806,29.1780,28.7192,28.1775,27.4683,26.5454,25.6128,24.7339,23.9713,23.3190,22.8734,22.5703,22.4348,22.3445,22.3968,22.5106,22.7990,23.2257,23.6950,23.8775,23.9966,,,,,,,,,
WSM,Samoa,Oceania,Lower,26.0439,25.3439,24.6248,23.8741,23.1009,22.3240,21.5942,20.8568,20.0928,19.3836,18.7126,18.1370,17.6650,17.3105,17.1175,17.0096,16.9788,17.0178,17.0064,22.3179,16.9511,16.8044,16.5494,16.2239,15.8422,15.3673,14.8709,14.2846,13.6520,15.0379,12.2837,11.6463,10.9987,10.3768,,,,,,,,,
WSM,Samoa,Oceania,Median,29.7975,28.8763,27.9628,27.0484,26.1135,25.2183,24.3677,23.5388,22.7224,21.9243,21.1822,20.5563,20.0334,19.6507,19.3876,19.2768,19.2579,19.2884,19.3442,25.4037,19.3406,19.2454,19.1051,18.9252,18.7092,18.5232,18.3259,18.1125,17.8224,20.2293,17.0308,16.5954,16.1639,15.7030,,,,,,,,,
WSM,Samoa,Oceania,Upper,34.0008,32.8214,31.6927,30.6078,29.5139,28.4494,27.4259,26.4744,25.5138,24.6465,23.8676,23.1784,22.6529,22.2362,21.9544,21.7875,21.7504,21.7432,21.8192,28.7229,21.9554,21.9808,21.9671,22.0282,22.1682,22.4020,22.8012,23.1986,23.5004,27.5509,23.8860,23.8946,23.9115,23.9336,,,,,,,,,
YEM,Yemen,Northern Africa and Western Asia,Lower,117.1917,113.6655,110.6546,107.9768,105.4316,102.9643,100.4313,97.3525,93.8362,89.9532,85.7111,81.3121,76.8840,72.4761,68.2585,64.3474,60.5987,57.1720,54.1547,51.4822,49.2164,47.3866,45.8257,43.9089,42.7956,43.1254,41.6906,40.3513,40.2775,38.9881,36.2612,35.1406,33.2535,31.3234,,,,,,,,,
YEM,Yemen,Northern Africa and Western Asia,Median,125.0332,121.4156,118.2577,115.4672,112.9473,110.5568,108.0935,105.3022,101.7651,97.6942,93.1563,88.3764,83.5990,79.0369,74.7161,70.6331,66.8058,63.3141,60.1739,57.3981,54.9291,52.9675,51.4128,49.4648,48.3922,49.0210,47.7155,46.5747,46.9535,45.9102,43.1629,42.3759,40.8351,39.2535,,,,,,,,,
YEM,Yemen,Northern Africa and Western Asia,Upper,133.4743,129.7417,126.3983,123.3312,120.9827,118.6791,116.2939,113.5673,110.1138,105.7946,100.8258,95.6440,90.5859,85.7490,81.2803,77.0301,73.0690,69.4666,66.2791,63.4565,61.0703,59.0242,57.5435,55.5776,54.7287,55.8331,54.8153,53.9716,54.8324,54.2464,51.9052,51.8300,50.8780,49.9686,,,,,,,,,
ZAF,South Africa,Sub-Saharan Africa,Lower,51.1369,50.2188,49.9621,50.4227,51.5490,53.0364,54.8330,56.8379,59.8343,62.8884,65.8601,69.1728,71.5977,74.0137,75.7134,75.3237,72.8846,67.6209,60.3210,53.4520,46.8172,42.1967,39.7414,38.3932,37.1514,35.8764,34.5044,33.3682,32.5325,32.0740,31.7777,31.7813,31.5243,30.9865,,,,,,,,,
ZAF,South Africa,Sub-Saharan Africa,Median,58.1732,57.0347,56.6146,57.0364,58.1622,59.4654,61.0798,62.8851,65.6494,68.4681,71.0658,74.3042,76.8527,79.2761,81.0071,80.2724,77.5499,71.8710,64.1783,57.0301,50.0103,45.0471,42.4682,40.9534,39.5766,38.2333,36.8362,35.7602,34.9198,34.4820,34.0720,34.1356,34.3661,34.6506,,,,,,,,,
